Model,Scope,Discount,Year,SCC
FUND,Global,0.05,2029,27.2666815
FUND,Global,0.025,2029,36.70932784
FUND,Global,0.03,2029,33.29907587
FUND,Global,0.05,2029,29.37096223
FUND,Global,0.025,2029,33.68090367
FUND,Global,0.03,2029,36.80375941
FUND,Global,0.05,2029,26.35281935
FUND,Global,0.025,2029,33.12786734
FUND,Global,0.03,2029,32.86629786
FUND,Global,0.05,2029,30.50099045
FUND,Global,0.025,2029,31.54822652
FUND,Global,0.03,2029,36.42308313
FUND,Global,0.05,2029,26.79180572
FUND,Global,0.025,2029,36.32275182
FUND,Global,0.03,2029,32.26967947
FUND,Global,0.05,2029,26.72739767
FUND,Global,0.025,2029,35.19834711
FUND,Global,0.03,2029,36.38586488
FUND,Global,0.05,2029,26.43028137
FUND,Global,0.025,2030,42.39975699
FUND,Global,0.03,2030,35.04324033
FUND,Global,0.05,2030,31.61622967
FUND,Global,0.025,2030,38.05134291
FUND,Global,0.03,2030,36.34057687
FUND,Global,0.05,2030,29.29840372
FUND,Global,0.025,2030,37.32604423
FUND,Global,0.03,2030,34.35906607
FUND,Global,0.05,2030,28.92552082
FUND,Global,0.025,2030,36.48710806
FUND,Global,0.03,2030,33.18403882
FUND,Global,0.05,2030,28.57411101
FUND,Global,0.025,2030,37.98456738
FUND,Global,0.03,2030,33.89750086
FUND,Global,0.05,2030,28.74952918
FUND,Global,0.025,2030,37.7055778
FUND,Global,0.03,2030,34.46165072
FUND,Global,0.05,2030,31.36651705
FUND,Global,0.025,2030,35.51207615
FUND,Global,0.03,2030,34.98184468
FUND,Global,0.05,2030,26.87953827
FUND,Global,0.025,2030,36.14732042
FUND,Global,0.03,2030,35.56321926
FUND,Global,0.05,2030,27.08325278
FUND,Global,0.025,2030,37.23530997
FUND,Global,0.03,2030,33.61895453
FUND,Global,0.05,2030,30.63042705
FUND,Global,0.025,2030,33.67996093
FUND,Global,0.03,2030,37.3736161
FUND,Global,0.05,2030,28.92175811
FUND,Global,0.025,2030,37.49135309
FUND,Global,0.03,2030,37.43788173
FUND,Global,0.05,2030,26.301565
FUND,Global,0.025,2030,37.75181003
FUND,Global,0.03,2030,35.99217476
FUND,Global,0.05,2030,24.3602212
FUND,Global,0.025,2030,38.3242888
FUND,Global,0.03,2030,36.00846077
FUND,Global,0.05,2030,28.48240929
FUND,Global,0.025,2030,34.91067183
FUND,Global,0.03,2030,32.9248059
FUND,Global,0.05,2030,28.11627574
FUND,Global,0.025,2030,37.67231625
FUND,Global,0.03,2030,37.89927791
FUND,Global,0.05,2030,28.27894473
FUND,Global,0.025,2030,35.24440583
FUND,Global,0.03,2030,37.27963103
FUND,Global,0.05,2030,27.61483699
FUND,Global,0.025,2030,36.71824726
FUND,Global,0.03,2030,35.52103502
FUND,Global,0.05,2030,30.10344412
FUND,Global,0.025,2030,37.983656
FUND,Global,0.03,2030,36.41852938
FUND,Global,0.05,2030,29.02406861
FUND,Global,0.025,2030,37.07124869
FUND,Global,0.03,2030,34.94323937
FUND,Global,0.05,2030,27.87847919
FUND,Global,0.025,2030,38.29963897
FUND,Global,0.03,2030,37.39072893
FUND,Global,0.05,2030,27.14823202
FUND,Global,0.025,2030,35.12995617
FUND,Global,0.03,2030,32.99475348
FUND,Global,0.05,2030,29.23957515
FUND,Global,0.025,2030,36.76989697
FUND,Global,0.03,2030,35.99894568
FUND,Global,0.05,2030,27.83467855
FUND,Global,0.025,2030,36.68045438
FUND,Global,0.03,2030,36.59067943
FUND,Global,0.05,2030,30.89046744
FUND,Global,0.025,2030,36.7569102
FUND,Global,0.03,2030,33.01769848
FUND,Global,0.05,2030,27.41557667
FUND,Global,0.025,2030,37.95208226
FUND,Global,0.03,2030,37.50047099
FUND,Global,0.05,2030,24.54045499
FUND,Global,0.025,2030,35.84333278
FUND,Global,0.03,2030,36.68620767
FUND,Global,0.05,2030,29.06421668
FUND,Global,0.025,2030,37.96878271
FUND,Global,0.03,2030,33.23655213
FUND,Global,0.05,2030,26.77490732
FUND,Global,0.025,2030,33.48093729
FUND,Global,0.03,2030,34.02184817
FUND,Global,0.05,2030,30.68966057
FUND,Global,0.025,2030,37.66563588
FUND,Global,0.03,2030,34.58894122
FUND,Global,0.05,2030,28.87836397
FUND,Global,0.025,2030,36.97792134
FUND,Global,0.03,2030,35.02000642
FUND,Global,0.05,2030,28.78450339
FUND,Global,0.025,2030,34.89639206
FUND,Global,0.03,2030,37.38391868
FUND,Global,0.05,2030,29.5966177
FUND,Global,0.025,2030,34.09613683
FUND,Global,0.03,2030,38.12461267
FUND,Global,0.05,2030,30.73205976
FUND,Global,0.025,2030,34.75322236
FUND,Global,0.03,2030,37.72988734
FUND,Global,0.05,2030,30.16850143
FUND,Global,0.025,2030,35.8164243
FUND,Global,0.03,2030,35.93413317
FUND,Global,0.05,2030,29.2334847
FUND,Global,0.025,2030,38.67694101
FUND,Global,0.03,2030,35.81347718
FUND,Global,0.05,2030,31.80902956
FUND,Global,0.025,2030,37.52317234
FUND,Global,0.03,2030,36.06804605
FUND,Global,0.05,2030,30.96646603
FUND,Global,0.025,2030,34.76251385
FUND,Global,0.03,2030,32.07543724
FUND,Global,0.05,2030,30.63686399
FUND,Global,0.025,2030,36.78768251
FUND,Global,0.03,2030,33.42875964
FUND,Global,0.05,2030,30.24130913
FUND,Global,0.025,2030,37.44286542
FUND,Global,0.03,2030,36.22911345
FUND,Global,0.05,2030,28.21560799
FUND,Global,0.025,2030,39.35538943
FUND,Global,0.03,2030,36.7084259
FUND,Global,0.05,2030,29.28644546
FUND,Global,0.025,2030,38.21302142
FUND,Global,0.03,2030,34.87658025
FUND,Global,0.05,2030,31.08384848
FUND,Global,0.025,2030,36.47136473
FUND,Global,0.03,2030,33.23408073
FUND,Global,0.05,2030,29.59314016
FUND,Global,0.025,2030,37.74160053
FUND,Global,0.03,2030,32.67802747
FUND,Global,0.05,2030,30.20416997
FUND,Global,0.025,2030,39.37862665
FUND,Global,0.03,2030,34.70762139
FUND,Global,0.05,2030,29.5409046
FUND,Global,0.025,2030,38.00851817
FUND,Global,0.03,2030,31.56916538
FUND,Global,0.05,2030,26.22732864
FUND,Global,0.025,2030,39.13048648
FUND,Global,0.03,2030,35.01777727
FUND,Global,0.05,2030,30.39209067
FUND,Global,0.025,2030,36.5979856
FUND,Global,0.03,2030,36.75129077
FUND,Global,0.05,2030,29.37092013
FUND,Global,0.025,2030,38.2655005
FUND,Global,0.03,2030,35.85406351
FUND,Global,0.05,2030,27.27649689
FUND,Global,0.025,2030,36.45077301
FUND,Global,0.03,2030,36.13027506
FUND,Global,0.05,2030,28.65921397
FUND,Global,0.025,2030,38.3402549
FUND,Global,0.03,2030,34.97012771
FUND,Global,0.05,2030,26.44492462
FUND,Global,0.025,2030,39.28995082
FUND,Global,0.03,2030,34.30501479
FUND,Global,0.05,2030,31.07805472
FUND,Global,0.025,2030,36.53954964
FUND,Global,0.03,2030,39.70343199
FUND,Global,0.05,2030,28.9116937
FUND,Global,0.025,2030,34.29475168
FUND,Global,0.03,2030,36.72374506
FUND,Global,0.05,2030,28.12695821
FUND,Global,0.025,2030,36.11992998
FUND,Global,0.03,2030,34.94101511
FUND,Global,0.05,2030,31.7725908
FUND,Global,0.025,2030,36.01258968
FUND,Global,0.03,2030,37.83535573
FUND,Global,0.05,2030,28.70477611
FUND,Global,0.025,2030,42.06403484
FUND,Global,0.03,2030,36.37919652
FUND,Global,0.05,2030,29.20663107
FUND,Global,0.025,2030,34.35200674
FUND,Global,0.03,2030,35.40282754
FUND,Global,0.05,2030,29.73086233
FUND,Global,0.025,2030,34.26387598
FUND,Global,0.03,2030,36.37056296
FUND,Global,0.05,2030,29.4677713
FUND,Global,0.025,2030,34.27727049
FUND,Global,0.03,2030,34.72588908
FUND,Global,0.05,2030,29.66107002
FUND,Global,0.025,2030,35.88748992
FUND,Global,0.03,2030,35.96987856
FUND,Global,0.05,2030,26.7583937
FUND,Global,0.025,2030,37.80168828
FUND,Global,0.03,2030,36.4829708
FUND,Global,0.05,2030,28.3235669
FUND,Global,0.025,2030,33.86903675
FUND,Global,0.03,2030,37.1676063
FUND,Global,0.05,2030,29.05240855
FUND,Global,0.025,2030,38.06688153
FUND,Global,0.03,2030,34.36155588
FUND,Global,0.05,2030,28.26947592
FUND,Global,0.025,2030,33.19178199
FUND,Global,0.03,2030,36.5977437
FUND,Global,0.05,2030,28.57141999
FUND,Global,0.025,2030,35.99300942
FUND,Global,0.03,2030,38.14955522
FUND,Global,0.05,2030,27.63212656
FUND,Global,0.025,2030,36.64393845
FUND,Global,0.03,2030,32.23819394
FUND,Global,0.05,2030,27.75062266
FUND,Global,0.025,2030,36.0312468
FUND,Global,0.03,2030,35.44508554
FUND,Global,0.05,2030,29.66654901
FUND,Global,0.025,2030,36.94431061
FUND,Global,0.03,2030,35.78328856
FUND,Global,0.05,2030,29.15330984
FUND,Global,0.025,2030,34.70040388
FUND,Global,0.03,2030,35.35594631
FUND,Global,0.05,2030,28.98071513
FUND,Global,0.025,2030,35.46928576
FUND,Global,0.03,2030,37.60414702
FUND,Global,0.05,2030,32.1145178
FUND,Global,0.025,2030,36.97880497
FUND,Global,0.03,2030,34.74354854
FUND,Global,0.05,2030,30.30360228
FUND,Global,0.025,2030,35.79013483
FUND,Global,0.03,2030,39.13334602
FUND,Global,0.05,2030,27.38485452
FUND,Global,0.025,2030,35.93691586
FUND,Global,0.03,2030,39.30169721
FUND,Global,0.05,2030,28.05145995
FUND,Global,0.025,2030,36.03131175
FUND,Global,0.03,2030,34.46469849
FUND,Global,0.05,2030,28.87748951
FUND,Global,0.025,2030,35.62139488
FUND,Global,0.03,2030,36.31476336
FUND,Global,0.05,2030,28.68309877
FUND,Global,0.025,2030,35.56578506
FUND,Global,0.03,2030,37.87646112
FUND,Global,0.05,2030,28.06965187
FUND,Global,0.025,2030,35.94865952
FUND,Global,0.03,2030,34.97090146
FUND,Global,0.05,2030,29.29048424
FUND,Global,0.025,2030,36.02098461
FUND,Global,0.03,2030,36.8775458
FUND,Global,0.05,2030,30.83358011
FUND,Global,0.025,2030,32.6999245
FUND,Global,0.03,2030,38.94562168
FUND,Global,0.05,2030,27.67462056
FUND,Global,0.025,2030,38.12057258
FUND,Global,0.03,2030,34.72476621
FUND,Global,0.05,2030,27.77852584
FUND,Global,0.025,2030,36.22993228
FUND,Global,0.03,2030,38.59744155
FUND,Global,0.05,2030,29.54044513
FUND,Global,0.025,2030,34.43432111
FUND,Global,0.03,2030,40.87181562
FUND,Global,0.05,2030,30.08268191
FUND,Global,0.025,2030,41.55038945
FUND,Global,0.03,2030,36.17597758
FUND,Global,0.05,2030,26.69039669
FUND,Global,0.025,2030,36.35524958
FUND,Global,0.03,2030,31.9271985
FUND,Global,0.05,2030,27.63511324
FUND,Global,0.025,2030,39.38682583
FUND,Global,0.03,2030,37.26690913
FUND,Global,0.05,2030,25.62496899
FUND,Global,0.025,2030,36.54741104
FUND,Global,0.03,2030,38.11234254
FUND,Global,0.05,2030,32.29776937
FUND,Global,0.025,2030,37.21095558
FUND,Global,0.03,2030,36.62486005
FUND,Global,0.05,2030,31.74104251
FUND,Global,0.025,2030,36.20162338
FUND,Global,0.03,2030,35.74751028
FUND,Global,0.05,2030,32.53332294
FUND,Global,0.025,2030,36.59836943
FUND,Global,0.03,2030,37.44393463
FUND,Global,0.05,2030,30.1283107
FUND,Global,0.025,2030,33.18424193
FUND,Global,0.03,2030,37.30714026
FUND,Global,0.05,2030,29.43507605
FUND,Global,0.025,2030,39.27739178
FUND,Global,0.03,2030,37.85520518
FUND,Global,0.05,2030,28.34039076
FUND,Global,0.025,2030,35.42589345
FUND,Global,0.03,2030,34.8868138
FUND,Global,0.05,2030,29.41218334
FUND,Global,0.025,2030,36.59599574
FUND,Global,0.03,2030,38.1887832
FUND,Global,0.05,2030,30.21743865
FUND,Global,0.025,2030,39.00632434
FUND,Global,0.03,2030,36.67182509
FUND,Global,0.05,2030,27.47475668
FUND,Global,0.025,2030,37.64787259
FUND,Global,0.03,2030,35.49821986
FUND,Global,0.05,2030,28.86812919
FUND,Global,0.025,2030,39.85325125
FUND,Global,0.03,2030,38.37013032
FUND,Global,0.05,2030,26.54439902
FUND,Global,0.025,2030,38.06252785
FUND,Global,0.03,2030,36.54957715
FUND,Global,0.05,2030,24.40538592
FUND,Global,0.025,2030,38.25920771
FUND,Global,0.03,2030,35.62434342
FUND,Global,0.05,2030,27.69622421
FUND,Global,0.025,2030,37.41299453
FUND,Global,0.03,2030,34.82051928
FUND,Global,0.05,2030,29.45813736
FUND,Global,0.025,2030,32.71194667
FUND,Global,0.03,2030,35.44962595
FUND,Global,0.05,2030,26.91472724
FUND,Global,0.025,2031,35.73913101
FUND,Global,0.03,2031,38.24295992
FUND,Global,0.05,2031,32.86450328
FUND,Global,0.025,2031,35.58680534
FUND,Global,0.03,2031,36.64441051
FUND,Global,0.05,2031,28.17311873
FUND,Global,0.025,2031,36.68846062
FUND,Global,0.03,2031,34.99164774
FUND,Global,0.05,2031,29.53856169
FUND,Global,0.025,2031,38.09905886
FUND,Global,0.03,2031,36.9243191
FUND,Global,0.05,2031,29.60062601
FUND,Global,0.025,2031,35.0107141
FUND,Global,0.03,2031,36.8957613
FUND,Global,0.05,2031,29.69632802
FUND,Global,0.025,2031,37.30794267
FUND,Global,0.03,2031,38.06966589
FUND,Global,0.05,2031,27.83681468
FUND,Global,0.025,2031,37.00271366
FUND,Global,0.03,2031,35.40777795
FUND,Global,0.05,2031,29.87101373
FUND,Global,0.025,2031,37.01900536
FUND,Global,0.03,2031,34.5964823
FUND,Global,0.05,2031,28.85333103
FUND,Global,0.025,2031,36.84315742
FUND,Global,0.03,2031,36.47116365
FUND,Global,0.05,2031,31.13865789
FUND,Global,0.025,2031,40.07945043
FUND,Global,0.03,2031,35.75658647
FUND,Global,0.05,2031,28.21493982
FUND,Global,0.025,2031,38.06606742
FUND,Global,0.03,2031,37.00355422
FUND,Global,0.05,2031,29.65827535
FUND,Global,0.025,2031,37.91424188
FUND,Global,0.03,2031,38.48761262
FUND,Global,0.05,2031,29.29548755
FUND,Global,0.025,2031,38.00979503
FUND,Global,0.03,2031,39.16529888
FUND,Global,0.05,2031,27.13801346
FUND,Global,0.025,2031,38.36050813
FUND,Global,0.03,2031,39.16157104
FUND,Global,0.05,2031,28.4753821
FUND,Global,0.025,2031,38.68973201
FUND,Global,0.03,2031,35.58793224
FUND,Global,0.05,2031,30.92311732
FUND,Global,0.025,2031,39.29021328
FUND,Global,0.03,2031,34.18794973
FUND,Global,0.05,2031,28.62766112
FUND,Global,0.025,2031,36.42571665
FUND,Global,0.03,2031,36.29457796
FUND,Global,0.05,2031,27.08693824
FUND,Global,0.025,2031,36.18065955
FUND,Global,0.03,2031,40.22183308
FUND,Global,0.05,2031,27.20984474
FUND,Global,0.025,2031,37.58035376
FUND,Global,0.03,2031,37.85405324
FUND,Global,0.05,2031,26.24524688
FUND,Global,0.025,2031,41.58706723
FUND,Global,0.03,2031,33.40198161
FUND,Global,0.05,2031,28.24734177
FUND,Global,0.025,2031,35.55260632
FUND,Global,0.03,2031,38.32647969
FUND,Global,0.05,2031,27.94582914
FUND,Global,0.025,2031,35.97082534
FUND,Global,0.03,2031,36.25453402
FUND,Global,0.05,2031,31.32255206
FUND,Global,0.025,2031,33.25184823
FUND,Global,0.03,2031,37.42994547
FUND,Global,0.05,2031,28.33816082
FUND,Global,0.025,2031,38.3449485
FUND,Global,0.03,2031,33.81263021
FUND,Global,0.05,2031,30.41993041
FUND,Global,0.025,2031,35.91604165
FUND,Global,0.03,2031,35.35365431
FUND,Global,0.05,2031,28.07580148
FUND,Global,0.025,2031,38.01483675
FUND,Global,0.03,2031,36.46081473
FUND,Global,0.05,2031,31.79111119
FUND,Global,0.025,2031,36.74019522
FUND,Global,0.03,2031,37.42013777
FUND,Global,0.05,2031,29.07592437
FUND,Global,0.025,2031,37.50888141
FUND,Global,0.03,2031,41.45934437
FUND,Global,0.05,2031,30.14497858
FUND,Global,0.025,2031,41.19830107
FUND,Global,0.03,2031,36.76314197
FUND,Global,0.05,2031,29.57872631
FUND,Global,0.025,2031,34.97624581
FUND,Global,0.03,2031,36.68030123
FUND,Global,0.05,2031,32.08011842
FUND,Global,0.025,2031,36.47999462
FUND,Global,0.03,2031,34.88862439
FUND,Global,0.05,2031,29.60814463
FUND,Global,0.025,2031,39.82749384
FUND,Global,0.03,2031,38.69051342
FUND,Global,0.05,2031,28.94968356
FUND,Global,0.025,2031,38.05111034
FUND,Global,0.03,2031,35.34933638
FUND,Global,0.05,2031,27.82118684
FUND,Global,0.025,2031,33.89429046
FUND,Global,0.03,2031,36.37079462
FUND,Global,0.05,2031,30.62546879
FUND,Global,0.025,2031,36.58101245
FUND,Global,0.03,2031,37.28797878
FUND,Global,0.05,2031,28.83757406
FUND,Global,0.025,2031,36.8043124
FUND,Global,0.03,2031,34.4415326
FUND,Global,0.05,2031,28.77255855
FUND,Global,0.025,2031,38.79853335
FUND,Global,0.03,2031,33.99042154
FUND,Global,0.05,2031,28.26091442
FUND,Global,0.025,2031,40.00757594
FUND,Global,0.03,2031,36.60045019
FUND,Global,0.05,2031,28.73071879
FUND,Global,0.025,2031,36.4318675
FUND,Global,0.03,2031,38.03101948
FUND,Global,0.05,2031,26.38328993
FUND,Global,0.025,2031,37.131119
FUND,Global,0.03,2031,36.25410022
FUND,Global,0.05,2031,26.51370689
FUND,Global,0.025,2031,39.74973169
FUND,Global,0.03,2031,35.70877144
FUND,Global,0.05,2031,28.62507133
FUND,Global,0.025,2031,39.27329432
FUND,Global,0.03,2031,35.99890614
FUND,Global,0.05,2031,29.86469253
FUND,Global,0.025,2031,37.48491765
FUND,Global,0.03,2031,40.84353259
FUND,Global,0.05,2031,30.87138415
FUND,Global,0.025,2031,35.23119516
FUND,Global,0.03,2031,35.3678001
FUND,Global,0.05,2031,26.38434207
FUND,Global,0.025,2031,35.82356418
FUND,Global,0.03,2031,36.72589825
FUND,Global,0.05,2031,28.46884264
FUND,Global,0.025,2031,36.53728576
FUND,Global,0.03,2031,39.80986137
FUND,Global,0.05,2031,28.00394236
FUND,Global,0.025,2031,35.40662582
FUND,Global,0.03,2031,36.93581246
FUND,Global,0.05,2031,28.58120566
FUND,Global,0.025,2031,38.56809582
FUND,Global,0.03,2031,40.67192335
FUND,Global,0.05,2031,31.11806386
FUND,Global,0.025,2031,37.22279049
FUND,Global,0.03,2031,37.98793597
FUND,Global,0.05,2031,29.83512576
FUND,Global,0.025,2031,37.85450303
FUND,Global,0.03,2031,39.7160989
FUND,Global,0.05,2031,32.05671056
FUND,Global,0.025,2031,35.15656571
FUND,Global,0.03,2031,35.47318537
FUND,Global,0.05,2031,28.68057918
FUND,Global,0.025,2031,35.20864628
FUND,Global,0.03,2031,36.56951735
FUND,Global,0.05,2031,27.74484933
FUND,Global,0.025,2031,40.69731484
FUND,Global,0.03,2031,39.5792406
FUND,Global,0.05,2031,32.62970849
FUND,Global,0.025,2031,39.93987663
FUND,Global,0.03,2031,38.50484102
FUND,Global,0.05,2031,26.16537109
FUND,Global,0.025,2031,36.199024
FUND,Global,0.03,2031,38.87206847
FUND,Global,0.05,2031,29.77545576
FUND,Global,0.025,2031,37.62768952
FUND,Global,0.03,2031,40.07692272
FUND,Global,0.05,2031,28.58271161
FUND,Global,0.025,2031,34.84351404
FUND,Global,0.03,2031,37.25253488
FUND,Global,0.05,2031,30.51274982
FUND,Global,0.025,2031,39.51373436
FUND,Global,0.03,2031,35.49264838
FUND,Global,0.05,2031,32.86082684
FUND,Global,0.025,2031,41.04180685
FUND,Global,0.03,2031,38.801359
FUND,Global,0.05,2031,29.9895808
FUND,Global,0.025,2031,38.00275419
FUND,Global,0.03,2031,38.01531758
FUND,Global,0.05,2031,28.61940386
FUND,Global,0.025,2031,37.82466537
FUND,Global,0.03,2031,38.5176936
FUND,Global,0.05,2031,27.92882854
FUND,Global,0.025,2031,38.11048654
FUND,Global,0.03,2031,37.84415377
FUND,Global,0.05,2031,31.49777079
FUND,Global,0.025,2031,37.74748194
FUND,Global,0.03,2031,37.26002069
FUND,Global,0.05,2031,28.02483879
FUND,Global,0.025,2031,38.7570632
FUND,Global,0.03,2031,38.14154361
FUND,Global,0.05,2031,30.35123279
FUND,Global,0.025,2031,33.59487548
FUND,Global,0.03,2031,34.48377461
FUND,Global,0.05,2031,27.9529197
FUND,Global,0.025,2031,37.27459044
FUND,Global,0.03,2031,36.43151483
FUND,Global,0.05,2031,28.76371051
FUND,Global,0.025,2031,41.41855699
FUND,Global,0.03,2031,38.22992161
FUND,Global,0.05,2031,31.22802327
FUND,Global,0.025,2031,36.66499586
FUND,Global,0.03,2031,37.71882641
FUND,Global,0.05,2031,31.94102983
FUND,Global,0.025,2031,37.03074124
FUND,Global,0.03,2031,35.03340516
FUND,Global,0.05,2031,26.34348993
FUND,Global,0.025,2031,34.94311319
FUND,Global,0.03,2031,37.23796185
FUND,Global,0.05,2031,28.93799309
FUND,Global,0.025,2031,38.3723624
FUND,Global,0.03,2031,36.03042497
FUND,Global,0.05,2031,27.46665112
FUND,Global,0.025,2031,38.90446553
FUND,Global,0.03,2031,36.10414076
FUND,Global,0.05,2031,31.06820203
FUND,Global,0.025,2031,36.16320962
FUND,Global,0.03,2031,37.43070403
FUND,Global,0.05,2031,30.15288956
FUND,Global,0.025,2031,41.38833576
FUND,Global,0.03,2031,38.91041492
FUND,Global,0.05,2031,26.89440136
FUND,Global,0.025,2031,33.97212559
FUND,Global,0.03,2031,37.29740557
FUND,Global,0.05,2031,28.54163246
FUND,Global,0.025,2031,37.25862773
FUND,Global,0.03,2031,35.0400532
FUND,Global,0.05,2031,30.53721708
FUND,Global,0.025,2031,34.97955502
FUND,Global,0.03,2031,36.41289666
FUND,Global,0.05,2031,30.66645087
FUND,Global,0.025,2031,35.54651255
FUND,Global,0.03,2031,35.40927402
FUND,Global,0.05,2031,28.59157191
FUND,Global,0.025,2031,39.04579147
FUND,Global,0.03,2031,36.8507918
FUND,Global,0.05,2031,31.04622764
FUND,Global,0.025,2031,41.77828643
FUND,Global,0.03,2031,33.81418987
FUND,Global,0.05,2031,28.94519429
FUND,Global,0.025,2031,39.73838479
FUND,Global,0.03,2031,38.46446347
FUND,Global,0.05,2031,31.50060041
FUND,Global,0.025,2031,40.79766543
FUND,Global,0.03,2031,32.87341524
FUND,Global,0.05,2031,28.08319787
FUND,Global,0.025,2031,34.1638322
FUND,Global,0.03,2031,34.77718037
FUND,Global,0.05,2031,30.51849996
FUND,Global,0.025,2031,37.68809448
FUND,Global,0.03,2031,38.61457024
FUND,Global,0.05,2031,26.96960736
FUND,Global,0.025,2031,35.87933723
FUND,Global,0.03,2031,36.8109572
FUND,Global,0.05,2031,30.41243037
FUND,Global,0.025,2031,37.07644596
FUND,Global,0.03,2031,37.23622771
FUND,Global,0.05,2031,30.52999094
FUND,Global,0.025,2031,38.62925682
FUND,Global,0.03,2031,36.55232528
FUND,Global,0.05,2031,27.18629327
FUND,Global,0.025,2031,36.99768791
FUND,Global,0.03,2031,37.05844737
FUND,Global,0.05,2031,30.78003826
FUND,Global,0.025,2031,40.04237031
FUND,Global,0.03,2031,38.5601248
FUND,Global,0.05,2031,30.33451131
FUND,Global,0.025,2031,38.25597411
FUND,Global,0.03,2031,35.89955589
FUND,Global,0.05,2031,28.53539275
FUND,Global,0.025,2031,36.54001684
FUND,Global,0.03,2031,37.96052373
FUND,Global,0.05,2031,29.51969924
FUND,Global,0.025,2031,43.03015841
FUND,Global,0.03,2031,37.16903427
FUND,Global,0.05,2031,28.79357687
FUND,Global,0.025,2031,39.85611456
FUND,Global,0.03,2031,38.4637505
FUND,Global,0.05,2031,29.82424815
FUND,Global,0.025,2031,38.782843
FUND,Global,0.03,2031,37.24593306
FUND,Global,0.05,2031,30.03984342
FUND,Global,0.025,2031,38.48175197
FUND,Global,0.03,2031,31.98266309
FUND,Global,0.05,2031,30.4530012
FUND,Global,0.025,2031,36.53794397
FUND,Global,0.03,2031,37.32992399
FUND,Global,0.05,2031,26.49238794
FUND,Global,0.025,2031,36.97353641
FUND,Global,0.03,2031,35.86211948
FUND,Global,0.05,2031,29.07746413
FUND,Global,0.025,2031,37.69960699
FUND,Global,0.03,2031,35.81706946
FUND,Global,0.05,2031,26.72825661
FUND,Global,0.025,2031,38.46733326
FUND,Global,0.03,2031,35.65128773
FUND,Global,0.05,2031,30.1291002
